Place,Attraction1,Attraction2,Distance_km
Bengaluru,Bull Temple (Dodda Basavana Gudi),Orion Mall,7.836200037490144
Bengaluru,Bull Temple (Dodda Basavana Gudi),Commercial Street,6.2146258754493005
Bengaluru,Bull Temple (Dodda Basavana Gudi),Brigade Road,5.498404513852442
Bengaluru,Bull Temple (Dodda Basavana Gudi),MG Road,5.577833890632929
Bengaluru,Bull Temple (Dodda Basavana Gudi),Visvesvaraya Industrial & Technological Museum,4.7792706745801965
Bengaluru,Bull Temple (Dodda Basavana Gudi),Jawaharlal Nehru Planetarium,5.280497149262846
Bengaluru,Bull Temple (Dodda Basavana Gudi),HAL Aerospace Museum,12.293769938615116
Bengaluru,Bull Temple (Dodda Basavana Gudi),National Gallery of Modern Art (NGMA),5.710865785955142
Bengaluru,Bull Temple (Dodda Basavana Gudi),Indira Gandhi Musical Fountain Park,5.449347373530471
Bengaluru,Bull Temple (Dodda Basavana Gudi),St. Mary’s Basilica,6.109211608628361
Bengaluru,Bull Temple (Dodda Basavana Gudi),St. Mark’s Cathedral,5.135482871240167
Bengaluru,Bull Temple (Dodda Basavana Gudi),Ragigudda Anjaneya Temple,4.072696882451435
Bengaluru,Bull Temple (Dodda Basavana Gudi),Dodda Ganapathi Temple,1.334297937730461
Bengaluru,Bull Temple (Dodda Basavana Gudi),Innovative Film City,24.743048699511142
Bengaluru,Bull Temple (Dodda Basavana Gudi),Sankey Tank,7.607536030977557
Bengaluru,Bull Temple (Dodda Basavana Gudi),Lumbini Gardens,12.15377633984947
Bengaluru,Bull Temple (Dodda Basavana Gudi),JP Park (Jayaprakash Narayan Park),10.490784851817644
Bengaluru,Bull Temple (Dodda Basavana Gudi),Hesaraghatta Lake,26.393456915904544
Bengaluru,Bull Temple (Dodda Basavana Gudi),Big Banyan Tree (Dodda Alada Mara),19.09696761561421
Bengaluru,Bull Temple (Dodda Basavana Gudi),Devanahalli Fort,37.38632811433151
Bengaluru,Bull Temple (Dodda Basavana Gudi),Art of Living International Center (Kanakapura),14.355036713218537
Bengaluru,Bull Temple (Dodda Basavana Gudi),Chunchi Falls (nearby),66.9706296821765
Bengaluru,Bull Temple (Dodda Basavana Gudi),Bangalore Fort (Kempegowda Fort),32.175014791658434
Bengaluru,Bull Temple (Dodda Basavana Gudi),Jawaharlal Nehru Planetarium,5.280497149262846
Bengaluru,Ulsoor Lake,Bannerghatta National Park,50.60297059367221
Bengaluru,Ulsoor Lake,Nandi Hills,60.37247943884272
Bengaluru,Ulsoor Lake,Wonderla Amusement Park,28.891576528850653
Bengaluru,Ulsoor Lake,UB City Mall,2.736726042212842
Bengaluru,Ulsoor Lake,Orion Mall,7.627088829769386
Bengaluru,Ulsoor Lake,Commercial Street,1.1813633310402445
Bengaluru,Ulsoor Lake,Brigade Road,1.5941579160483703
Bengaluru,Ulsoor Lake,MG Road,1.542977343951024
Bengaluru,Ulsoor Lake,Visvesvaraya Industrial & Technological Museum,2.590750163727263
Bengaluru,Ulsoor Lake,Jawaharlal Nehru Planetarium,3.1845486627702804
Bengaluru,Ulsoor Lake,HAL Aerospace Museum,7.35973226587486
Bengaluru,Ulsoor Lake,National Gallery of Modern Art (NGMA),3.4577562220600493
Bengaluru,Ulsoor Lake,Indira Gandhi Musical Fountain Park,2.9974140567704697
Bengaluru,Ulsoor Lake,St. Mary’s Basilica,1.6292567527027817
Bengaluru,Ulsoor Lake,St. Mark’s Cathedral,2.154033478061535
Bengaluru,Ulsoor Lake,Ragigudda Anjaneya Temple,8.001752817306615
Bengaluru,Ulsoor Lake,Dodda Ganapathi Temple,7.318819267045137
Bengaluru,Ulsoor Lake,Innovative Film City,31.77662229542261
Bengaluru,Ulsoor Lake,Sankey Tank,5.795697773698858
Bengaluru,Ulsoor Lake,Lumbini Gardens,6.839875579572211
Bengaluru,Ulsoor Lake,JP Park (Jayaprakash Narayan Park),9.398397189247444
Bengaluru,Ulsoor Lake,Hesaraghatta Lake,24.71857567681304
Bengaluru,Ulsoor Lake,Big Banyan Tree (Dodda Alada Mara),25.542703568609166
Bengaluru,Ulsoor Lake,Devanahalli Fort,31.18429287223837
Bengaluru,Ulsoor Lake,Art of Living International Center (Kanakapura),21.018506546592
Bengaluru,Ulsoor Lake,Chunchi Falls (nearby),72.6239464606957
Bengaluru,Ulsoor Lake,Bangalore Fort (Kempegowda Fort),25.771780726767947
Bengaluru,Ulsoor Lake,Jawaharlal Nehru Planetarium,3.1845486627702804
Bengaluru,Bannerghatta National Park,Nandi Hills,110.9412997310646
Bengaluru,Bannerghatta National Park,Wonderla Amusement Park,37.09465570092945
Bengaluru,Bannerghatta National Park,UB City Mall,49.161185007079645
Bengaluru,Bannerghatta National Park,Orion Mall,53.16852816534913
Bengaluru,Bannerghatta National Park,Commercial Street,50.41540425900823
Bengaluru,Bannerghatta National Park,Brigade Road,49.456971819616825
Bengaluru,Bannerghatta National Park,MG Road,49.654007278416906
Bengaluru,Bannerghatta National Park,Visvesvaraya Industrial & Technological Museum,49.4825856070393
Bengaluru,Bannerghatta National Park,Jawaharlal Nehru Planetarium,50.44309477199718
Bengaluru,Bannerghatta National Park,HAL Aerospace Museum,49.2329114447864
Bengaluru,Bannerghatta National Park,National Gallery of Modern Art (NGMA),50.97607064174215
Bengaluru,Bannerghatta National Park,Indira Gandhi Musical Fountain Park,50.55242954428444
Bengaluru,Bannerghatta National Park,St. Mary’s Basilica,50.59776625689511
Bengaluru,Bannerghatta National Park,St. Mark’s Cathedral,49.63660490428767
Bengaluru,Bannerghatta National Park,Ragigudda Anjaneya Temple,42.77131483167727
Bengaluru,Bannerghatta National Park,Dodda Ganapathi Temple,44.48576971767795
Bengaluru,Bannerghatta National Park,Innovative Film City,30.57828338133879
Bengaluru,Bannerghatta National Park,Sankey Tank,53.13422529031004
Bengaluru,Bannerghatta National Park,Lumbini Gardens,57.17559794170487
Bengaluru,Bannerghatta National Park,JP Park (Jayaprakash Narayan Park),55.77488079506558
Bengaluru,Bannerghatta National Park,Hesaraghatta Lake,70.76239054038902
Bengaluru,Bannerghatta National Park,Big Banyan Tree (Dodda Alada Mara),44.93818785132776
Bengaluru,Bannerghatta National Park,Devanahalli Fort,81.52768389098027
Bengaluru,Bannerghatta National Park,Art of Living International Center (Kanakapura),32.789797695753215
Bengaluru,Bannerghatta National Park,Chunchi Falls (nearby),22.91970378972615
Bengaluru,Bannerghatta National Park,Bangalore Fort (Kempegowda Fort),75.95114625840138
Bengaluru,Bannerghatta National Park,Jawaharlal Nehru Planetarium,50.44309477199718
Bengaluru,Nandi Hills,Wonderla Amusement Park,82.22019661056731
Bengaluru,Nandi Hills,UB City Mall,61.79696961697527
Bengaluru,Nandi Hills,Orion Mall,58.40316520053771
Bengaluru,Nandi Hills,Commercial Street,60.52663698733807
Bengaluru,Nandi Hills,Brigade Road,61.485419922007445
Bengaluru,Nandi Hills,MG Road,61.28765153023777
Bengaluru,Nandi Hills,Visvesvaraya Industrial & Technological Museum,61.47584585165827
Bengaluru,Nandi Hills,Jawaharlal Nehru Planetarium,60.55765581404244
Bengaluru,Nandi Hills,HAL Aerospace Museum,63.00234512216978
Bengaluru,Nandi Hills,National Gallery of Modern Art (NGMA),60.04288327793488
Bengaluru,Nandi Hills,Indira Gandhi Musical Fountain Park,60.43688632820031
Bengaluru,Nandi Hills,St. Mary’s Basilica,60.344743520057726
Bengaluru,Nandi Hills,St. Mark’s Cathedral,61.310444506334186
Bengaluru,Nandi Hills,Ragigudda Anjaneya Temple,68.17231247630167
Bengaluru,Nandi Hills,Dodda Ganapathi Temple,66.57863494258027
Bengaluru,Nandi Hills,Innovative Film City,87.66615681425127
Bengaluru,Nandi Hills,Sankey Tank,58.0816671575482
Bengaluru,Nandi Hills,Lumbini Gardens,53.76957258797157
Bengaluru,Nandi Hills,JP Park (Jayaprakash Narayan Park),55.97713211399456
Bengaluru,Nandi Hills,Hesaraghatta Lake,44.35698986313788
Bengaluru,Nandi Hills,Big Banyan Tree (Dodda Alada Mara),74.72187098071929
Bengaluru,Nandi Hills,Devanahalli Fort,30.62284178296551
Bengaluru,Nandi Hills,Art of Living International Center (Kanakapura),79.55893161772805
Bengaluru,Nandi Hills,Chunchi Falls (nearby),132.60215244222684
Bengaluru,Nandi Hills,Bangalore Fort (Kempegowda Fort),36.22435270834505
Bengaluru,Nandi Hills,Jawaharlal Nehru Planetarium,60.55765581404244
Bengaluru,Wonderla Amusement Park,UB City Mall,26.20601018772301
Bengaluru,Wonderla Amusement Park,Orion Mall,25.845602624536
Bengaluru,Wonderla Amusement Park,Commercial Street,27.918597230737987
Bengaluru,Wonderla Amusement Park,Brigade Road,27.299599684368545
Bengaluru,Wonderla Amusement Park,MG Road,27.354884355978943
Bengaluru,Wonderla Amusement Park,Visvesvaraya Industrial & Technological Museum,26.420950398868865
Bengaluru,Wonderla Amusement Park,Jawaharlal Nehru Planetarium,26.492588579618342
Bengaluru,Wonderla Amusement Park,HAL Aerospace Museum,33.32991459051363
Bengaluru,Wonderla Amusement Park,National Gallery of Modern Art (NGMA),26.698440877738665
Bengaluru,Wonderla Amusement Park,Indira Gandhi Musical Fountain Park,26.702482264540265
Bengaluru,Wonderla Amusement Park,St. Mary’s Basilica,27.713703182239357
Bengaluru,Wonderla Amusement Park,St. Mark’s Cathedral,26.82675440761152
Bengaluru,Wonderla Amusement Park,Ragigudda Anjaneya Temple,22.84988663825091
Bengaluru,Wonderla Amusement Park,Dodda Ganapathi Temple,21.92056039650385
Bengaluru,Wonderla Amusement Park,Innovative Film City,6.651722976726898
Bengaluru,Wonderla Amusement Park,Sankey Tank,27.12241392438008
Bengaluru,Wonderla Amusement Park,Lumbini Gardens,32.53140895487332
Bengaluru,Wonderla Amusement Park,JP Park (Jayaprakash Narayan Park),27.600892036491683
Bengaluru,Wonderla Amusement Park,Hesaraghatta Lake,38.31089898921611
Bengaluru,Wonderla Amusement Park,Big Banyan Tree (Dodda Alada Mara),8.34684843690174
Bengaluru,Wonderla Amusement Park,Devanahalli Fort,56.98934059719134
Bengaluru,Wonderla Amusement Park,Art of Living International Center (Kanakapura),12.033303717901587
Bengaluru,Wonderla Amusement Park,Chunchi Falls (nearby),53.93519565475678
Bengaluru,Wonderla Amusement Park,Bangalore Fort (Kempegowda Fort),52.34491344634252
Bengaluru,Wonderla Amusement Park,Jawaharlal Nehru Planetarium,26.492588579618342
Bengaluru,UB City Mall,Orion Mall,6.175713899490342
Bengaluru,UB City Mall,Commercial Street,1.7168129538992585
Bengaluru,UB City Mall,Brigade Road,1.24324097135392
Bengaluru,UB City Mall,MG Road,1.2100856112485712
Bengaluru,UB City Mall,Visvesvaraya Industrial & Technological Museum,0.3214081379149334
Bengaluru,UB City Mall,Jawaharlal Nehru Planetarium,1.5178364489742489
Bengaluru,UB City Mall,HAL Aerospace Museum,9.414070777968869
Bengaluru,UB City Mall,National Gallery of Modern Art (NGMA),2.098724121578451
Bengaluru,UB City Mall,Indira Gandhi Musical Fountain Park,1.5269202890063636
Bengaluru,UB City Mall,St. Mary’s Basilica,1.60703911883841
Bengaluru,UB City Mall,St. Mark’s Cathedral,0.6254728059582941
Bengaluru,UB City Mall,Ragigudda Anjaneya Temple,6.411085407737008
Bengaluru,UB City Mall,Dodda Ganapathi Temple,5.002892992059258
Bengaluru,UB City Mall,Innovative Film City,29.25545457539101
Bengaluru,UB City Mall,Sankey Tank,4.835870923417841
Bengaluru,UB City Mall,Lumbini Gardens,8.037337530083988
Bengaluru,UB City Mall,JP Park (Jayaprakash Narayan Park),8.473576727793269
Bengaluru,UB City Mall,Hesaraghatta Lake,24.40802575878175
Bengaluru,UB City Mall,Big Banyan Tree (Dodda Alada Mara),22.820697189768502
Bengaluru,UB City Mall,Devanahalli Fort,33.09540987192434
Bengaluru,UB City Mall,Art of Living International Center (Kanakapura),18.749314712545047
Bengaluru,UB City Mall,Chunchi Falls (nearby),70.92872296002609
Bengaluru,UB City Mall,Bangalore Fort (Kempegowda Fort),27.802064772444076
Bengaluru,UB City Mall,Jawaharlal Nehru Planetarium,1.5178364489742489
Bengaluru,Orion Mall,Commercial Street,6.579807116093114
Bengaluru,Orion Mall,Brigade Road,7.027340334950615
Bengaluru,Orion Mall,MG Road,6.84197930817828
Bengaluru,Orion Mall,Visvesvaraya Industrial & Technological Museum,5.982442036391663
Bengaluru,Orion Mall,Jawaharlal Nehru Planetarium,4.770570674438051
Bengaluru,Orion Mall,HAL Aerospace Museum,14.986471292940584
Bengaluru,Orion Mall,National Gallery of Modern Art (NGMA),4.29200208064269
Bengaluru,Orion Mall,Indira Gandhi Musical Fountain Park,4.873029312638536
Bengaluru,Orion Mall,St. Mary’s Basilica,6.085023820135831
Bengaluru,Orion Mall,St. Mark’s Cathedral,6.23969603904313
Bengaluru,Orion Mall,Ragigudda Anjaneya Temple,11.50438501063889
Bengaluru,Orion Mall,Dodda Ganapathi Temple,9.069350994426005
Bengaluru,Orion Mall,Innovative Film City,30.124088473388493
Bengaluru,Orion Mall,Sankey Tank,2.0196545142814126
Bengaluru,Orion Mall,Lumbini Gardens,6.965631603985667
Bengaluru,Orion Mall,JP Park (Jayaprakash Narayan Park),2.654704717591724
Bengaluru,Orion Mall,Hesaraghatta Lake,18.65239504707264
Bengaluru,Orion Mall,Big Banyan Tree (Dodda Alada Mara),20.64647040561825
Bengaluru,Orion Mall,Devanahalli Fort,31.28842744874083
Bengaluru,Orion Mall,Art of Living International Center (Kanakapura),21.155773564812737
Bengaluru,Orion Mall,Chunchi Falls (nearby),74.28109772714448
Bengaluru,Orion Mall,Bangalore Fort (Kempegowda Fort),26.50851087489716
Bengaluru,Orion Mall,Jawaharlal Nehru Planetarium,4.770570674438051
Bengaluru,Commercial Street,Brigade Road,0.9595836917306904
Bengaluru,Commercial Street,MG Road,0.763680374962314
Bengaluru,Commercial Street,Visvesvaraya Industrial & Technological Museum,1.5029187617922397
Bengaluru,Commercial Street,Jawaharlal Nehru Planetarium,2.010654875771453
Bengaluru,Commercial Street,HAL Aerospace Museum,8.447818888579068
Bengaluru,Commercial Street,National Gallery of Modern Art (NGMA),2.3294421763988
Bengaluru,Commercial Street,Indira Gandhi Musical Fountain Park,1.8310794640678467
Bengaluru,Commercial Street,St. Mary’s Basilica,0.4947833169862449
Bengaluru,Commercial Street,St. Mark’s Cathedral,1.092672318986166
Bengaluru,Commercial Street,Ragigudda Anjaneya Temple,7.664999447621186
Bengaluru,Commercial Street,Dodda Ganapathi Temple,6.608609144420474
Bengaluru,Commercial Street,Innovative Film City,30.956062937136927
Bengaluru,Commercial Street,Sankey Tank,4.844814821046411
Bengaluru,Commercial Street,Lumbini Gardens,6.791371865645848
Bengaluru,Commercial Street,JP Park (Jayaprakash Narayan Park),8.510620965965016
Bengaluru,Commercial Street,Hesaraghatta Lake,24.095538485369
Bengaluru,Commercial Street,Big Banyan Tree (Dodda Alada Mara),24.419926158269643
Bengaluru,Commercial Street,Devanahalli Fort,31.59247148997892
